	animal_1	animal_2	animal_3	animal_4	animal_5	animal_6	animal_7	animal_8	animal_9	animal_10	animal_11	animal_12	animal_13	animal_14	animal_15	animal_16	animal_17	animal_18	animal_19	animal_20	animal_21	animal_22	animal_23	animal_24	animal_25	animal_26	animal_27	animal_28	animal_29	animal_30	animal_31	animal_32
2017-07-05 23:51:00	3	4	0	0	0	5	2	2	0	0	0	0	0	0	0	3	4	5	0	1	10	8	0	1	2	3	1	1	4	1	2	3
2017-07-05 23:52:00	1	2	0	0	0	6	4	4	0	0	0	0	0	0	0	4	0	4	0	1	6	0	0	2	2	2	2	1	3	0	0	3
2017-07-05 23:53:00	0	0	0	0	0	4	1	4	0	0	0	0	0	0	0	5	0	5	0	1	0	4	0	0	3	3	3	2	2	1	1	4
2017-07-05 23:54:00	1	0	2	0	0	3	3	3	0	5	0	0	0	0	0	4	0	5	0	2	0	1	3	2	3	4	2	2	3	2	1	1
2017-07-05 23:55:00	0	0	0	0	0	1	5	3	0	4	0	2	0	0	0	4	0	6	0	0	2	2	0	0	4	1	2	3	1	2	2	0
2017-07-05 23:56:00	0	0	3	0	0	1	0	4	0	3	0	0	0	0	0	3	0	2	0	1	0	2	0	2	2	0	11	0	6	2	1	3
2017-07-05 23:57:00	0	0	0	0	0	3	0	2	0	6	0	0	0	0	1	0	0	4	0	0	4	0	0	0	4	3	9	3	3	1	1	1
2017-07-05 23:58:00	0	0	2	6	0	2	0	2	3	3	0	0	0	0	1	0	0	4	0	1	9	0	0	0	3	2	2	1	3	3	1	2
2017-07-05 23:59:00	0	0	3	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	4	1	1	0	0	1	2	2	2	3	2	2	3	5
2017-07-06 00:00:00	3	0	0	3	0	0	0	4	0	2	0	0	0	0	0	1	0	1	6	2	3	0	0	1	3	2	4	2	3	2	1	5
2017-07-06 00:01:00	2	0	1	0	0	0	0	3	0	3	0	0	0	0	0	1	0	1	3	0	3	0	0	0	2	5	2	1	2	1	0	2
2017-07-06 00:02:00	1	0	2	0	0	0	0	4	7	4	0	0	0	2	0	2	0	5	7	1	8	0	0	2	1	2	2	1	3	0	1	4
2017-07-06 00:03:00	0	0	0	1	0	0	0	1	1	3	0	0	0	10	0	3	0	6	1	1	4	3	0	0	1	13	3	2	2	1	0	1
2017-07-06 00:04:00	1	0	1	9	0	0	0	1	0	2	0	0	0	0	0	0	0	5	1	2	3	3	4	0	2	3	3	2	2	0	0	3
2017-07-06 00:05:00	0	0	0	0	5	0	0	1	0	1	3	0	0	1	0	1	0	5	0	1	4	0	9	0	2	2	2	4	0	1	0	2
2017-07-06 00:06:00	1	0	0	0	9	0	0	3	0	3	1	0	0	0	0	4	0	6	0	1	5	0	8	1	4	4	10	2	0	5	2	3
2017-07-06 00:07:00	3	0	1	0	2	0	0	3	0	3	3	0	0	0	0	0	0	5	0	1	2	0	0	1	2	5	4	3	1	0	3	2
2017-07-06 00:08:00	1	0	0	5	2	0	0	1	0	4	7	0	0	0	0	3	0	4	0	0	4	0	1	2	2	2	5	3	2	1	2	3
2017-07-06 00:09:00	0	0	0	3	4	30	0	4	0	2	5	0	0	0	0	0	0	5	0	3	2	0	2	3	2	1	5	2	3	2	2	1
2017-07-06 00:10:00	0	0	0	3	3	0	2	4	0	4	3	0	0	0	0	1	0	5	0	0	4	0	3	4	2	3	3	1	0	1	1	4
2017-07-06 00:11:00	1	0	0	2	2	2	0	7	0	2	6	0	0	0	0	1	0	4	0	1	3	0	3	0	1	2	3	3	2	2	2	3
2017-07-06 00:12:00	0	0	0	2	0	4	0	3	0	3	3	0	2	0	0	0	0	6	0	16	1	0	1	6	2	1	5	2	2	1	2	3
2017-07-06 00:13:00	3	0	0	1	0	8	0	4	0	3	7	0	1	0	0	1	0	6	0	10	5	0	0	1	1	3	3	2	2	2	8	3
2017-07-06 00:14:00	1	0	0	4	0	5	0	3	0	5	1	0	0	0	0	0	0	5	0	2	2	0	3	0	1	19	3	2	1	2	2	2
2017-07-06 00:15:00	2	2	0	4	1	3	0	0	0	4	4	0	0	0	0	0	0	4	0	1	1	0	5	0	0	2	4	3	2	2	2	1
2017-07-06 00:16:00	2	4	0	3	12	4	0	0	0	0	5	0	0	0	0	0	0	4	0	1	1	0	3	0	0	4	3	1	0	0	0	2
2017-07-06 00:17:00	1	3	0	5	9	0	0	0	0	0	4	0	0	0	0	0	0	4	2	3	1	0	4	0	0	2	6	2	2	2	3	2
2017-07-06 00:18:00	3	4	0	3	0	1	0	2	0	1	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0	1	5	2	2	1	1	2
2017-07-06 00:19:00	3	3	0	2	0	0	0	2	0	3	0	0	0	0	0	0	0	4	2	1	7	0	2	0	0	6	3	1	2	1	0	3
2017-07-06 00:20:00	1	4	0	2	4	0	0	3	0	3	0	0	0	0	0	0	2	5	1	1	7	0	6	3	2	3	6	2	2	2	1	4
2017-07-06 00:21:00	2	3	0	3	0	0	0	4	0	0	0	0	0	0	0	0	16	4	5	1	1	0	6	0	1	2	2	2	1	1	1	1
2017-07-06 00:22:00	0	3	4	2	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	1	1	0	3	2	0	1	2	1	3	1	2	0
2017-07-06 00:23:00	0	7	0	1	2	0	0	2	0	6	0	0	0	0	0	0	4	0	0	1	4	0	2	1	0	2	1	1	5	1	2	2
2017-07-06 00:24:00	0	4	0	2	1	0	0	3	0	5	0	0	0	0	0	0	4	3	0	0	1	0	1	1	2	3	3	4	3	0	2	17
2017-07-06 00:25:00	0	3	0	4	0	0	0	3	0	2	0	0	0	0	0	0	8	11	4	1	6	0	2	2	2	2	1	1	2	2	2	8
2017-07-06 00:26:00	0	3	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	3	9	3	0	0	2	0	4	2	4	3	2	2	0	0
2017-07-06 00:27:00	2	6	0	1	2	0	0	20	0	6	0	0	0	0	0	0	0	5	2	1	0	0	0	2	3	2	5	0	3	1	2	2
2017-07-06 00:28:00	1	2	0	4	4	1	1	18	0	2	0	0	0	0	0	0	3	1	2	1	3	0	0	1	5	3	3	3	3	1	2	2
2017-07-06 00:29:00	1	1	0	2	5	3	7	2	0	1	0	0	0	0	0	0	0	1	0	2	1	0	2	1	2	3	4	2	4	1	0	3
2017-07-06 00:30:00	4	3	2	2	4	5	0	3	0	2	2	0	0	0	0	0	0	4	0	0	1	0	4	2	3	2	3	0	2	1	2	0
2017-07-06 00:31:00	1	1	1	2	3	4	0	2	0	2	5	0	0	0	0	0	1	0	0	0	1	0	4	1	2	1	5	2	2	1	1	0
2017-07-06 00:32:00	1	1	0	0	0	2	1	4	0	1	0	0	0	0	0	0	5	1	0	0	6	0	1	1	2	2	5	1	2	1	1	6
2017-07-06 00:33:00	0	2	2	0	4	1	3	2	0	1	0	0	0	0	27	3	0	1	0	2	3	0	3	2	1	0	11	2	1	7	3	1
2017-07-06 00:34:00	0	3	0	0	3	0	3	1	0	2	3	0	0	0	21	1	0	2	3	1	3	0	4	0	1	0	8	5	1	2	1	3
2017-07-06 00:35:00	0	0	0	0	1	0	7	2	0	3	8	0	0	0	2	0	0	2	0	0	3	0	2	0	2	0	4	0	4	1	1	3
2017-07-06 00:36:00	0	0	0	7	1	0	4	4	0	2	4	0	0	0	0	0	0	0	0	2	1	0	5	1	2	6	1	2	2	2	2	3
2017-07-06 00:37:00	0	0	0	1	5	0	3	2	0	4	5	0	0	0	4	0	0	1	0	1	5	0	3	0	4	2	3	2	2	2	2	3
2017-07-06 00:38:00	2	14	3	0	1	0	5	3	0	1	5	0	0	0	0	0	0	0	4	1	2	0	3	1	1	2	4	1	2	1	0	3
2017-07-06 00:39:00	1	0	0	0	1	0	4	4	0	3	4	0	0	0	1	0	0	0	0	1	12	18	2	1	1	2	3	1	5	4	0	1
2017-07-06 00:40:00	3	0	3	0	1	0	4	2	0	0	6	0	0	0	1	4	0	0	0	1	8	14	4	0	3	4	4	1	0	0	1	2
2017-07-06 00:41:00	0	0	0	0	0	0	2	2	0	0	7	0	0	1	1	4	0	0	0	1	0	4	0	1	0	0	3	2	2	1	8	4
2017-07-06 00:42:00	0	0	0	0	4	0	4	4	0	0	0	0	0	1	4	7	0	0	0	0	0	0	2	0	1	2	3	0	2	2	1	3
2017-07-06 00:43:00	0	0	0	0	0	0	5	2	0	0	6	0	15	4	0	4	0	0	0	2	6	0	1	1	1	2	1	3	0	0	1	3
2017-07-06 00:44:00	0	0	2	0	3	0	4	4	0	0	4	0	7	6	0	6	0	0	0	1	5	8	1	1	1	2	0	3	0	0	2	2
2017-07-06 00:45:00	0	0	0	0	3	0	6	8	0	0	1	0	0	3	0	6	0	0	4	0	12	1	2	0	2	3	3	1	3	1	1	0
2017-07-06 00:46:00	0	0	0	0	3	0	1	0	0	1	0	0	0	1	1	5	0	0	6	0	3	0	1	1	4	2	4	0	2	3	2	3
2017-07-06 00:47:00	0	0	1	0	0	0	8	3	0	5	0	0	0	3	0	5	0	0	5	0	2	0	3	2	2	2	1	2	2	1	1	4
2017-07-06 00:48:00	0	0	1	0	0	0	0	3	0	0	0	0	0	4	0	5	0	0	0	0	3	0	1	0	1	1	4	2	1	0	5	6
2017-07-06 00:49:00	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	5	0	0	0	1	2	0	3	1	1	1	4	4	1	1	0	3
2017-07-06 00:50:00	0	0	0	0	0	0	0	4	0	2	0	0	0	7	4	6	0	0	0	1	0	2	3	1	1	1	4	6	0	0	1	2
2017-07-06 00:51:00	0	0	0	0	3	0	0	4	0	3	0	0	0	2	1	4	0	0	0	1	5	0	1	1	1	2	3	1	0	1	0	2
2017-07-06 00:52:00	0	0	5	0	3	1	0	0	0	4	0	2	0	3	2	4	0	0	0	1	2	0	4	1	2	5	3	1	2	9	2	2
2017-07-06 00:53:00	0	0	1	0	2	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	5	0	5	0	1	4	3	3	0	1	1	6
2017-07-06 00:54:00	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	10	0	0	2	2	0	3	1	2	5	3	4	2	1	0	2
2017-07-06 00:55:00	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	2	1	0	2	3	0	4	0	1	1	3	2	2	5	0	0
2017-07-06 00:56:00	2	0	0	0	2	1	0	0	0	0	0	0	0	4	0	5	3	2	0	1	1	0	1	1	3	1	3	1	1	4	1	1
2017-07-06 00:57:00	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	5	0	0	1	1	0	2	0	0	1	3	0	2	1	0	1
2017-07-06 00:58:00	1	0	0	1	3	0	0	0	0	0	0	0	0	2	0	3	0	0	0	1	4	0	3	0	2	1	4	0	2	2	0	4
2017-07-06 00:59:00	0	0	0	3	3	0	0	0	0	19	0	4	0	5	0	5	0	0	0	0	4	0	2	1	0	3	4	0	1	2	3	4
2017-07-06 01:00:00	0	0	0	0	2	0	0	0	0	26	0	3	3	1	0	4	0	0	0	2	1	0	1	1	2	1	5	0	2	0	3	3
2017-07-06 01:01:00	0	0	4	0	4	0	0	3	0	2	0	5	0	2	0	12	6	0	0	1	1	0	2	1	2	3	3	3	2	1	2	2
2017-07-06 01:02:00	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	13	0	0	0	0	2	0	2	1	3	1	4	0	2	0	3	1
2017-07-06 01:03:00	0	0	2	0	4	0	0	1	0	0	0	2	0	0	0	1	3	0	0	1	2	0	2	0	2	0	4	2	1	1	4	2
2017-07-06 01:04:00	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	0	3	3	4	0	1	0	2	4
2017-07-06 01:05:00	3	0	3	0	2	0	0	0	0	0	0	0	0	4	0	0	4	0	0	1	4	0	3	1	2	3	1	0	3	1	1	2
2017-07-06 01:06:00	3	0	1	0	2	0	1	0	1	2	0	0	0	4	0	0	2	0	0	3	2	0	2	1	2	1	4	2	2	1	0	2
2017-07-06 01:07:00	1	0	2	0	3	0	2	0	1	3	0	0	6	3	0	0	0	0	0	0	3	0	0	1	2	3	1	4	1	6	4	0
2017-07-06 01:08:00	2	0	1	0	2	0	0	0	0	1	0	0	28	2	0	0	2	0	0	1	3	0	2	0	3	2	2	0	1	5	2	6
2017-07-06 01:09:00	2	0	0	0	0	0	4	0	0	2	1	0	1	1	0	0	10	0	0	1	3	0	5	1	1	2	1	3	1	1	2	1
2017-07-06 01:10:00	1	0	2	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	2	0	1	0	1	1	2	3	2	0	3	4
2017-07-06 01:11:00	0	0	2	0	1	0	0	0	0	3	0	0	0	4	0	0	5	0	0	1	8	0	3	1	1	1	2	0	0	0	1	22
2017-07-06 01:12:00	0	0	0	0	0	0	0	0	0	5	4	0	0	0	1	6	0	0	0	2	2	0	3	1	2	3	4	0	1	0	0	3
2017-07-06 01:13:00	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	2	0	1	0	6	3	3	1	1	0	3	1
2017-07-06 01:14:00	0	0	0	1	1	0	0	0	0	4	5	0	0	0	3	0	0	0	0	0	1	0	2	1	6	1	2	0	2	0	2	3
2017-07-06 01:15:00	0	0	0	1	3	0	0	0	0	3	3	0	0	0	0	0	0	0	5	0	1	3	4	1	3	4	2	2	0	0	1	2
2017-07-06 01:16:00	0	0	0	0	3	3	0	5	0	2	11	0	0	0	1	0	0	0	3	1	0	0	5	1	2	4	4	0	2	0	0	0
2017-07-06 01:17:00	3	0	0	0	3	0	2	3	0	3	9	0	0	0	0	0	0	0	3	1	0	0	2	1	0	1	4	0	2	2	2	1
2017-07-06 01:18:00	2	0	2	1	3	0	1	3	0	3	3	0	0	1	0	0	0	3	2	1	2	4	3	1	0	2	3	3	0	2	5	1
2017-07-06 01:19:00	1	0	6	5	3	5	0	2	0	5	4	0	0	1	0	0	0	4	0	1	2	0	3	1	3	4	3	2	2	2	3	2
2017-07-06 01:20:00	1	0	0	0	3	43	2	0	0	3	4	0	0	2	2	0	0	5	3	0	2	6	3	2	3	3	2	2	2	2	4	0
2017-07-06 01:21:00	2	0	3	0	1	0	0	0	0	2	17	0	0	1	13	0	1	4	4	0	2	4	3	1	4	2	2	2	2	1	2	0
2017-07-06 01:22:00	1	0	0	0	5	0	0	0	0	3	3	0	0	4	0	0	5	4	1	2	0	0	2	0	1	1	2	2	2	3	3	3
2017-07-06 01:23:00	2	0	1	0	3	0	0	0	0	0	23	0	4	2	0	1	0	3	1	0	3	0	3	2	4	10	2	2	4	1	4	3
2017-07-06 01:24:00	4	0	0	0	2	0	0	0	0	0	12	0	2	2	0	2	4	2	3	4	4	0	2	0	0	1	0	0	1	1	2	4
2017-07-06 01:25:00	12	0	1	0	3	0	0	0	0	0	0	0	0	3	2	7	0	3	2	0	2	0	2	1	0	4	3	0	0	2	2	3
2017-07-06 01:26:00	1	0	0	0	3	0	0	0	0	5	0	0	0	4	4	5	0	6	2	1	1	3	3	0	2	0	4	0	0	2	3	5
2017-07-06 01:27:00	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	7	0	5	0	0	3	0	2	2	2	10	3	0	2	2	1	2
2017-07-06 01:28:00	0	0	0	0	4	0	0	0	1	0	0	0	2	2	0	6	0	6	2	0	2	2	2	0	0	3	2	0	0	1	2	3
2017-07-06 01:29:00	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	4	0	4	2	0	11	2	0	2	0	7	3	0	3	1	4	3
2017-07-06 01:30:00	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	6	5	5	2	0	2	3	2	0	2	2	1	0	2	1	2	1
2017-07-06 01:31:00	0	0	1	0	3	0	0	0	0	1	0	0	0	3	0	6	1	4	1	0	3	1	6	0	4	2	2	4	0	2	2	3
2017-07-06 01:32:00	0	0	3	0	3	0	0	0	3	0	0	0	0	1	0	5	0	7	1	0	2	1	4	1	3	2	1	0	3	1	0	3
2017-07-06 01:33:00	6	0	0	0	3	0	0	0	0	0	0	0	0	3	1	3	0	4	3	0	8	0	8	3	2	0	0	2	0	2	0	1
2017-07-06 01:34:00	15	0	1	0	1	0	0	0	2	2	0	0	0	4	1	4	4	3	1	2	13	3	4	1	5	4	0	3	1	1	8	2
2017-07-06 01:35:00	1	0	2	0	1	0	0	0	3	0	0	0	0	3	3	6	1	3	2	0	1	11	1	2	0	2	1	1	0	2	10	0
2017-07-06 01:36:00	6	0	0	0	1	0	1	0	5	4	0	0	0	1	4	5	2	4	3	3	3	10	3	0	0	2	2	2	2	12	2	0
2017-07-06 01:37:00	2	0	0	0	0	0	0	0	5	0	0	0	0	3	1	3	5	3	2	0	6	0	1	0	0	8	5	3	1	2	6	2
2017-07-06 01:38:00	0	0	0	0	0	0	0	0	8	0	0	0	0	2	0	2	0	2	2	0	5	4	3	0	2	2	3	3	1	1	0	0
2017-07-06 01:39:00	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	4	3	2	0	0	0	4	1	2	3	3	0	2	2	2	0
2017-07-06 01:40:00	0	0	1	0	0	0	0	0	5	1	0	0	0	0	5	0	0	3	3	0	0	2	0	0	0	2	3	0	0	1	3	1
2017-07-06 01:41:00	0	0	2	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	3	0	2	6	1	1	3	3	4	0	0	22	0	5
2017-07-06 01:42:00	0	0	4	0	0	0	1	0	3	3	0	0	0	0	1	0	0	2	2	0	0	0	3	0	1	3	14	0	3	0	1	3
2017-07-06 01:43:00	0	0	3	0	0	0	0	0	2	0	0	0	0	0	5	0	0	4	3	0	0	0	1	0	3	2	2	2	3	3	2	3
2017-07-06 01:44:00	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	4	2	1	4	0	2	0	1	1	2	0	1	1	0	0
2017-07-06 01:45:00	2	0	0	0	0	0	4	0	5	2	0	0	0	0	2	0	0	6	1	0	4	0	2	0	1	0	2	2	2	2	0	2
2017-07-06 01:46:00	1	0	0	0	5	0	14	0	4	0	0	0	0	0	0	0	0	24	1	1	2	0	3	1	0	1	5	0	1	2	1	3
2017-07-06 01:47:00	1	0	1	0	1	0	12	0	5	0	0	0	0	12	3	0	0	14	2	0	2	0	7	1	0	0	4	0	1	1	3	2
2017-07-06 01:48:00	1	0	1	0	0	0	1	0	3	0	0	0	0	2	0	0	0	3	3	0	2	0	2	0	2	2	4	0	1	2	0	1
2017-07-06 01:49:00	1	0	1	0	3	0	0	0	4	0	0	0	0	4	2	1	0	2	1	0	3	0	4	0	1	2	3	0	1	1	2	2
2017-07-06 01:50:00	1	0	1	0	3	0	0	0	3	0	0	0	0	4	0	0	0	5	6	0	4	0	2	0	1	2	4	0	2	1	0	2
2017-07-06 01:51:00	0	0	1	0	3	0	0	0	3	0	0	0	0	3	0	0	0	4	2	0	3	0	0	0	4	2	4	0	1	1	0	3
2017-07-06 01:52:00	0	0	3	0	2	0	0	0	4	0	0	0	0	2	0	0	0	1	2	0	4	0	0	0	2	2	5	0	0	0	1	1
2017-07-06 01:53:00	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	1	0	2	0	2	1	5	0	0	3	3	1
2017-07-06 01:54:00	0	0	0	0	4	0	0	0	4	0	0	0	0	0	2	0	0	3	2	0	5	0	1	0	3	2	1	0	2	0	3	1
2017-07-06 01:55:00	0	0	1	0	1	0	0	0	6	0	0	0	0	0	1	0	0	5	1	0	1	0	0	0	1	3	2	0	0	2	3	0
2017-07-06 01:56:00	0	0	1	0	3	0	0	0	3	0	0	0	1	1	0	0	0	5	0	0	1	0	0	0	2	21	2	0	2	1	4	0
2017-07-06 01:57:00	0	0	4	0	3	0	0	0	1	0	0	2	0	3	2	0	0	6	1	0	4	0	0	1	1	1	3	0	4	5	1	0
2017-07-06 01:58:00	2	0	1	0	3	0	0	0	2	0	0	0	0	1	0	0	0	6	2	0	0	0	0	1	0	3	4	0	0	0	1	0
2017-07-06 01:59:00	2	0	3	0	3	0	0	0	2	0	0	0	0	1	1	0	0	5	1	0	2	0	0	0	1	1	4	0	0	1	2	0
2017-07-06 02:00:00	2	2	1	0	0	1	0	0	3	0	0	0	0	2	0	0	0	4	4	0	3	0	0	2	1	3	9	0	0	2	3	0
2017-07-06 02:01:00	0	3	3	0	1	0	0	0	3	0	0	0	0	3	0	0	0	6	0	0	5	0	1	0	2	2	2	0	0	0	2	3
2017-07-06 02:02:00	0	1	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	5	1	0	5	0	3	0	2	2	4	0	0	0	0	3
2017-07-06 02:03:00	0	0	0	0	0	0	0	0	2	0	2	1	2	8	0	0	0	5	2	0	2	0	0	1	0	2	4	0	1	0	3	0
2017-07-06 02:04:00	0	0	2	0	0	0	0	0	2	0	3	0	2	1	0	0	0	4	1	0	0	0	0	4	3	1	3	0	1	1	5	0
2017-07-06 02:05:00	0	0	0	0	8	0	7	0	2	0	3	0	0	1	0	0	0	5	1	0	0	0	0	0	1	3	2	0	0	1	2	0
2017-07-06 02:06:00	0	0	1	0	0	0	1	0	2	0	7	0	0	1	0	0	0	6	2	0	0	0	0	1	0	1	2	0	2	2	1	0
2017-07-06 02:07:00	0	0	1	0	0	0	0	0	4	0	7	0	0	0	1	0	0	6	0	0	3	0	3	0	0	1	2	0	1	1	2	35
2017-07-06 02:08:00	0	0	0	0	0	0	2	0	4	0	14	0	0	0	2	0	0	3	2	0	4	0	0	1	0	2	3	0	1	8	1	4
2017-07-06 02:09:00	1	0	0	0	0	0	2	0	4	0	6	0	0	0	3	0	0	4	1	0	2	0	0	1	0	2	2	0	1	1	1	0
2017-07-06 02:10:00	2	0	0	0	0	0	0	0	2	0	5	2	0	0	1	0	0	5	0	0	5	0	0	1	3	1	0	0	5	1	0	0
2017-07-06 02:11:00	1	0	0	0	0	0	0	0	3	0	5	7	0	0	0	1	0	4	3	0	2	0	0	0	0	3	1	1	2	2	17	1
2017-07-06 02:12:00	3	0	1	0	0	0	0	0	4	0	2	2	0	0	0	0	0	3	2	0	3	0	0	0	3	1	3	1	1	1	5	2
2017-07-06 02:13:00	3	0	0	0	0	0	0	0	3	0	2	3	0	0	0	0	0	3	2	0	5	0	0	0	3	2	3	4	0	1	1	3
2017-07-06 02:14:00	2	0	0	0	0	0	0	0	2	0	2	6	0	0	0	0	0	7	2	0	6	0	0	0	3	2	4	0	0	2	0	2
2017-07-06 02:15:00	1	0	0	0	1	0	0	0	5	0	6	6	0	4	2	1	0	3	2	0	0	0	0	0	3	2	5	2	0	1	0	0
2017-07-06 02:16:00	0	0	0	0	0	0	0	0	2	0	2	5	0	1	5	0	0	5	2	0	1	0	0	0	4	2	5	1	1	1	0	0
2017-07-06 02:17:00	0	0	0	0	0	0	0	1	1	0	3	3	0	2	1	0	0	4	1	0	0	0	0	0	2	2	0	0	0	0	2	1
2017-07-06 02:18:00	0	0	0	0	1	0	6	0	1	0	1	5	0	4	0	0	0	4	1	0	0	0	0	0	3	2	3	1	2	1	7	1
2017-07-06 02:19:00	2	0	0	0	2	0	0	0	2	0	3	5	0	1	0	3	0	6	0	0	0	0	0	1	1	1	0	0	1	1	3	0
2017-07-06 02:20:00	1	0	0	0	3	0	0	0	3	0	1	4	0	3	0	6	0	5	3	0	0	0	0	1	2	2	2	0	1	0	4	0
2017-07-06 02:21:00	2	0	0	0	9	0	4	0	4	0	0	6	0	0	0	5	0	5	1	0	0	0	0	0	2	4	1	0	1	2	2	0
2017-07-06 02:22:00	1	0	1	0	4	0	1	0	5	0	0	5	0	4	0	5	0	2	2	0	0	0	0	0	2	1	2	1	0	2	3	0
2017-07-06 02:23:00	0	0	1	3	0	0	1	0	2	0	0	5	0	2	0	6	0	6	0	0	0	0	0	2	1	1	5	1	1	1	2	0
2017-07-06 02:24:00	1	0	0	2	0	0	0	0	3	0	0	5	0	2	0	4	0	5	2	0	0	0	0	1	1	1	3	0	1	1	3	0
2017-07-06 02:25:00	0	0	1	2	0	0	0	0	5	0	0	5	0	3	7	4	0	5	3	0	0	0	0	0	5	1	3	0	2	0	2	0
2017-07-06 02:26:00	2	0	2	4	0	0	0	3	4	0	0	7	0	1	29	5	0	6	1	0	0	0	0	1	10	6	3	0	0	8	2	0
2017-07-06 02:27:00	2	1	0	3	0	0	0	1	4	0	0	4	0	3	26	6	0	6	3	0	0	0	0	0	3	1	12	1	0	1	2	0
2017-07-06 02:28:00	2	4	2	5	0	0	0	0	4	0	0	5	0	0	31	3	2	4	4	0	0	0	0	0	1	6	4	0	0	0	2	0
2017-07-06 02:29:00	1	5	0	2	2	0	0	0	5	1	0	5	0	0	33	2	0	7	4	0	0	0	0	1	1	1	3	0	0	0	2	0
2017-07-06 02:30:00	1	5	3	4	0	0	0	0	4	13	0	5	0	0	4	6	0	3	2	0	0	0	0	0	0	0	5	0	0	0	2	0
2017-07-06 02:31:00	2	2	1	2	1	0	0	2	4	0	0	3	0	0	0	7	0	1	0	0	0	2	1	0	1	2	4	1	0	0	3	0
2017-07-06 02:32:00	1	4	1	3	0	0	0	0	4	2	0	3	0	0	0	4	0	5	0	0	2	7	7	0	1	2	5	15	1	0	3	0
2017-07-06 02:33:00	2	3	1	3	0	0	0	0	0	2	0	3	0	2	0	6	0	1	1	0	2	0	10	1	1	2	4	3	2	0	1	0
2017-07-06 02:34:00	2	3	1	3	0	0	0	0	3	5	0	3	0	2	0	4	0	0	1	0	13	1	0	1	3	2	3	4	1	0	1	0
2017-07-06 02:35:00	0	5	0	3	0	0	0	0	5	7	0	2	0	2	0	5	0	0	2	0	1	0	0	1	4	1	4	6	1	0	1	0
2017-07-06 02:36:00	2	3	2	3	0	0	0	0	3	4	0	2	6	0	1	4	0	1	3	0	1	0	0	1	2	0	1	1	2	2	0	0
2017-07-06 02:37:00	1	4	2	3	0	5	0	0	0	0	0	4	7	0	0	6	0	3	3	0	1	0	16	2	2	3	2	3	1	2	0	0
2017-07-06 02:38:00	1	3	1	4	0	4	0	0	0	0	5	5	0	2	0	5	0	0	3	0	0	0	0	0	4	0	3	3	1	7	0	0
2017-07-06 02:39:00	1	4	1	4	0	0	0	0	0	1	2	6	0	1	0	4	0	2	2	0	0	0	0	1	3	0	4	0	1	6	1	0
2017-07-06 02:40:00	1	0	2	2	0	10	0	0	0	3	0	4	3	0	5	0	0	2	1	0	1	0	0	0	2	3	2	0	0	6	0	0
2017-07-06 02:41:00	0	0	0	2	0	6	0	3	0	1	0	2	0	0	0	0	0	5	3	0	0	0	5	2	1	4	2	0	0	1	0	0
2017-07-06 02:42:00	2	0	1	2	0	5	0	0	0	6	0	6	0	0	0	0	0	5	4	0	0	0	7	0	1	4	4	0	0	2	0	0
2017-07-06 02:43:00	1	0	1	4	0	4	1	0	0	5	0	5	0	0	0	0	0	3	2	0	0	0	0	1	1	2	0	0	1	2	0	0
2017-07-06 02:44:00	2	0	1	1	0	1	0	0	0	4	0	6	0	0	0	0	0	4	1	0	0	0	1	0	0	1	2	0	0	0	1	0
2017-07-06 02:45:00	1	0	0	4	0	2	2	0	0	4	0	6	0	0	0	0	1	1	3	0	0	0	1	0	0	2	2	0	2	4	0	0
2017-07-06 02:46:00	1	0	0	1	0	2	0	0	0	4	1	8	0	3	0	0	6	5	2	0	0	0	5	0	0	2	1	0	0	1	2	1
2017-07-06 02:47:00	1	0	3	2	0	4	0	0	0	7	0	6	0	2	0	0	4	3	0	0	2	0	1	1	0	1	2	0	1	2	0	3
2017-07-06 02:48:00	0	0	2	2	0	3	0	0	0	3	1	6	0	0	0	2	0	5	2	0	0	1	5	2	0	2	3	0	0	2	0	2
2017-07-06 02:49:00	0	0	0	4	4	0	1	0	0	5	0	1	0	4	2	0	0	5	1	0	2	2	1	0	0	3	3	0	0	2	0	0
